date,store_id,sku_id,category,qty,price,promo
2024-04-10,215,64509,Смартфони,24,32325.81,0
2024-04-10,215,64510,Холодильники,5,24591.69,0
2024-04-10,215,64511,Холодильники,6,18387.65,0
2024-04-10,215,64512,Холодильники,2,31913.54,0
2024-04-10,215,64513,Холодильники,1,38064.02,0
2024-04-10,215,64514,Холодильники,3,22610.78,0
2024-04-10,312,64500,Ноутбуки,3,35013.94,0
2024-04-10,312,64501,Ноутбуки,5,24857.53,0
2024-04-10,312,64502,Ноутбуки,1,21449.09,0
2024-04-10,312,64503,Ноутбуки,4,25239.15,0
2024-04-10,312,64504,Ноутбуки,5,40667.87,0
2024-04-10,312,64505,Смартфони,9,30516.31,0
2024-04-10,312,64506,Смартфони,10,9435.49,0
2024-04-10,312,64507,Смартфони,14,14281.27,0
2024-04-10,312,64508,Смартфони,15,16604.14,0
2024-04-10,312,64509,Смартфони,21,29841.89,1
2024-04-10,312,64510,Холодильники,8,23316.25,0
2024-04-10,312,64511,Холодильники,4,19714.73,0
2024-04-10,312,64512,Холодильники,1,35094.31,0
2024-04-10,312,64513,Холодильники,2,34923.49,0
2024-04-10,312,64514,Холодильники,2,22174.13,0
2024-04-11,215,64500,Ноутбуки,2,36284.8,0
2024-04-11,215,64501,Ноутбуки,4,24489.87,0
2024-04-11,215,64502,Ноутбуки,9,21594.34,0
2024-04-11,215,64503,Ноутбуки,4,26091.66,0
2024-04-11,215,64504,Ноутбуки,6,39871.5,0
2024-04-11,215,64505,Смартфони,21,30801.47,0
2024-04-11,215,64506,Смартфони,10,9306.76,0
2024-04-11,215,64507,Смартфони,26,14719.38,0
2024-04-11,215,64508,Смартфони,20,17333.66,0
2024-04-11,215,64509,Смартфони,18,32097.08,0
2024-04-11,215,64510,Холодильники,1,23363.81,0
2024-04-11,215,64511,Холодильники,7,19137.34,0
2024-04-11,215,64512,Холодильники,4,35060.35,0
2024-04-11,215,64513,Холодильники,2,35735.51,0
2024-04-11,215,64514,Холодильники,1,22183.43,0
2024-04-11,312,64500,Ноутбуки,3,32460.16,0
2024-04-11,312,64501,Ноутбуки,2,25618.76,0
2024-04-11,312,64502,Ноутбуки,10,19145.58,1
2024-04-11,312,64503,Ноутбуки,3,25234.85,0
2024-04-11,312,64504,Ноутбуки,6,35351.78,1
2024-04-11,312,64505,Смартфони,13,29614.2,0
2024-04-11,312,64506,Смартфони,15,9679.29,0
2024-04-11,312,64507,Смартфони,18,14238.48,0
2024-04-11,312,64508,Смартфони,13,16448.09,0
2024-04-11,312,64509,Смартфони,21,34458.3,0
2024-04-11,312,64510,Холодильники,6,23833.05,0
2024-04-11,312,64511,Холодильники,5,19247.39,0
2024-04-11,312,64512,Холодильники,2,35784.75,0
2024-04-11,312,64513,Холодильники,0,35214.03,0
2024-04-11,312,64514,Холодильники,2,22302.61,0
2024-04-12,215,64500,Ноутбуки,4,34380.53,0
2024-04-12,215,64501,Ноутбуки,7,25295.51,0
2024-04-12,215,64502,Ноутбуки,8,21031.79,0
2024-04-12,215,64503,Ноутбуки,9,25221.8,0
2024-04-12,215,64504,Ноутбуки,10,42701.83,0
2024-04-12,215,64505,Смартфони,16,30409.4,0
2024-04-12,215,64506,Смартфони,25,9530.09,0
2024-04-12,215,64507,Смартфони,38,14662.01,0
2024-04-12,215,64508,Смартфони,18,16044.42,0
2024-04-12,215,64509,Смартфони,19,32852.66,0
2024-04-12,215,64510,Холодильники,2,24094.48,0
2024-04-12,215,64511,Холодильники,6,19059.66,0
2024-04-12,215,64512,Холодильники,3,35651.52,0
2024-04-12,215,64513,Холодильники,1,37673.27,0
2024-04-12,215,64514,Холодильники,2,19619.95,1
2024-04-12,312,64500,Ноутбуки,6,36600.54,0
2024-04-12,312,64501,Ноутбуки,5,25233.2,0
2024-04-12,312,64502,Ноутбуки,9,20872.49,0
2024-04-12,312,64503,Ноутбуки,4,25784.6,0
2024-04-12,312,64504,Ноутбуки,6,41336.28,0
2024-04-12,312,64505,Смартфони,11,29383.59,0
2024-04-12,312,64506,Смартфони,16,9320.22,0
2024-04-12,312,64507,Смартфони,16,14652.81,0
2024-04-12,312,64508,Смартфони,15,16198.49,0
2024-04-12,312,64509,Смартфони,22,35335.7,0
2024-04-12,312,64510,Холодильники,6,25187.45,0
2024-04-12,312,64511,Холодильники,2,20300.07,0
2024-04-12,312,64512,Холодильники,3,35800.29,0
2024-04-12,312,64513,Холодильники,2,35812.87,0
2024-04-12,312,64514,Холодильники,3,22443.36,0
2024-04-13,215,64500,Ноутбуки,11,35087.64,0
2024-04-13,215,64501,Ноутбуки,9,25472.38,0
2024-04-13,215,64502,Ноутбуки,7,21491.44,0
2024-04-13,215,64503,Ноутбуки,6,26635.17,0
2024-04-13,215,64504,Ноутбуки,8,42039.55,0
2024-04-13,215,64505,Смартфони,14,29473.89,0
2024-04-13,215,64506,Смартфони,30,8972.08,0
2024-04-13,215,64507,Смартфони,32,14771.82,0
2024-04-13,215,64508,Смартфони,18,17335.33,0
2024-04-13,215,64509,Смартфони,29,32094.39,0
2024-04-13,215,64510,Холодильники,5,25685.47,0
2024-04-13,215,64511,Холодильники,10,18442.1,0
2024-04-13,215,64512,Холодильники,2,34746.66,0
2024-04-13,215,64513,Холодильники,4,36791.89,0
2024-04-13,215,64514,Холодильники,2,21279.46,0
2024-04-13,312,64500,Ноутбуки,3,35082.49,0
2024-04-13,312,64501,Ноутбуки,3,25806.16,0
2024-04-13,312,64502,Ноутбуки,10,20975.65,0
2024-04-13,312,64503,Ноутбуки,7,24641.28,0
2024-04-13,312,64504,Ноутбуки,8,43740.27,0
2024-04-13,312,64505,Смартфони,13,30568.66,0
2024-04-13,312,64506,Смартфони,23,9245.11,0
2024-04-13,312,64507,Смартфони,25,14528.38,0
2024-04-13,312,64508,Смартфони,12,16331.97,0
2024-04-13,312,64509,Смартфони,34,33604.91,0
2024-04-13,312,64510,Холодильники,5,23744.93,0
2024-04-13,312,64511,Холодильники,8,19291.04,0
2024-04-13,312,64512,Холодильники,0,32079.72,0
2024-04-13,312,64513,Холодильники,5,36207.37,0
2024-04-13,312,64514,Холодильники,1,22076.56,0
2024-04-14,215,64500,Ноутбуки,2,33797.8,0
2024-04-14,215,64501,Ноутбуки,13,25207.63,0
2024-04-14,215,64502,Ноутбуки,15,22429.09,0
2024-04-14,215,64503,Ноутбуки,12,24632.04,0
2024-04-14,215,64504,Ноутбуки,7,40709.83,0
2024-04-14,215,64505,Смартфони,13,30397.82,0
2024-04-14,215,64506,Смартфони,28,9689.39,0
2024-04-14,215,64507,Смартфони,33,14723.83,0
2024-04-14,215,64508,Смартфони,10,16773.86,0
2024-04-14,215,64509,Смартфони,27,32877.34,0
2024-04-14,215,64510,Холодильники,12,24131.34,0
2024-04-14,215,64511,Холодильники,5,19005.66,0
2024-04-14,215,64512,Холодильники,1,34871.62,0
2024-04-14,215,64513,Холодильники,2,34760.23,0
2024-04-14,215,64514,Холодильники,3,21521.2,0
2024-04-14,312,64500,Ноутбуки,4,34990.19,0
2024-04-14,312,64501,Ноутбуки,3,26226.96,0
2024-04-14,312,64502,Ноутбуки,13,18510.66,1
2024-04-14,312,64503,Ноутбуки,10,26617.13,0
2024-04-14,312,64504,Ноутбуки,3,40645.04,0
2024-04-14,312,64505,Смартфони,14,29224.71,0
2024-04-14,312,64506,Смартфони,16,9082.33,0
2024-04-14,312,64507,Смартфони,25,13720.22,0
2024-04-14,312,64508,Смартфони,10,16685.1,0
2024-04-14,312,64509,Смартфони,15,33488.24,0
2024-04-14,312,64510,Холодильники,3,24184.76,0
2024-04-14,312,64511,Холодильники,2,19438.17,0
2024-04-14,312,64512,Холодильники,2,34144.0,0
2024-04-14,312,64513,Холодильники,3,33383.88,1
2024-04-14,312,64514,Холодильники,1,20821.1,0
2024-04-15,215,64500,Ноутбуки,0,34088.31,0
2024-04-15,215,64501,Ноутбуки,6,25510.78,0
2024-04-15,215,64502,Ноутбуки,3,22056.27,0
2024-04-15,215,64503,Ноутбуки,8,25784.04,0
2024-04-15,215,64504,Ноутбуки,7,40206.43,0
2024-04-15,215,64505,Смартфони,8,29480.0,0
2024-04-15,215,64506,Смартфони,12,9335.72,0
2024-04-15,215,64507,Смартфони,34,14036.72,0
2024-04-15,215,64508,Смартфони,15,16263.2,0
2024-04-15,215,64509,Смартфони,45,28980.34,1
2024-04-15,215,64510,Холодильники,4,24638.7,0
2024-04-15,215,64511,Холодильники,2,20501.74,0
2024-04-15,215,64512,Холодильники,5,35993.3,0
2024-04-15,215,64513,Холодильники,0,37223.34,0
2024-04-15,215,64514,Холодильники,0,21196.08,0
2024-04-15,312,64500,Ноутбуки,7,34678.02,0
2024-04-15,312,64501,Ноутбуки,3,26661.35,0
2024-04-15,312,64502,Ноутбуки,12,18916.09,1
2024-04-15,312,64503,Ноутбуки,5,26715.27,0
2024-04-15,312,64504,Ноутбуки,7,39970.87,0
2024-04-15,312,64505,Смартфони,8,29090.91,0
2024-04-15,312,64506,Смартфони,14,8959.38,0
2024-04-15,312,64507,Смартфони,15,13844.56,0
2024-04-15,312,64508,Смартфони,11,16280.38,0
2024-04-15,312,64509,Смартфони,16,33883.22,0
2024-04-15,312,64510,Холодильники,4,23584.85,0
2024-04-15,312,64511,Холодильники,0,19446.37,0
2024-04-15,312,64512,Холодильники,2,34577.95,0
2024-04-15,312,64513,Холодильники,3,36165.84,0
2024-04-15,312,64514,Холодильники,2,21409.52,0
2024-04-16,215,64500,Ноутбуки,9,34511.55,0
2024-04-16,215,64501,Ноутбуки,3,25269.61,0
2024-04-16,215,64502,Ноутбуки,9,20988.89,0
2024-04-16,215,64503,Ноутбуки,7,25518.48,0
2024-04-16,215,64504,Ноутбуки,13,34277.72,1
2024-04-16,215,64505,Смартфони,9,29363.15,0
2024-04-16,215,64506,Смартфони,16,9212.71,0
2024-04-16,215,64507,Смартфони,22,14717.58,0
2024-04-16,215,64508,Смартфони,15,17412.34,0
2024-04-16,215,64509,Смартфони,17,33674.0,0
2024-04-16,215,64510,Холодильники,1,23559.68,0
2024-04-16,215,64511,Холодильники,5,19855.47,0
2024-04-16,215,64512,Холодильники,1,34561.87,0
2024-04-16,215,64513,Холодильники,2,36159.72,0
2024-04-16,215,64514,Холодильники,3,22151.73,0
2024-04-16,312,64500,Ноутбуки,0,35068.6,0
2024-04-16,312,64501,Ноутбуки,4,25860.95,0
2024-04-16,312,64502,Ноутбуки,4,20942.17,0
2024-04-16,312,64503,Ноутбуки,2,26364.46,0
2024-04-16,312,64504,Ноутбуки,2,39361.55,0
2024-04-16,312,64505,Смартфони,1,29402.53,0
2024-04-16,312,64506,Смартфони,14,9298.17,0
2024-04-16,312,64507,Смартфони,26,13898.88,0
2024-04-16,312,64508,Смартфони,12,17449.26,0
2024-04-16,312,64509,Смартфони,16,32721.43,0
2024-04-16,312,64510,Холодильники,6,23773.56,0
2024-04-16,312,64511,Холодильники,5,18135.57,0
2024-04-16,312,64512,Холодильники,5,34568.38,0
2024-04-16,312,64513,Холодильники,2,36409.37,0
2024-04-16,312,64514,Холодильники,1,21592.86,0
2024-04-17,215,64500,Ноутбуки,4,34148.48,0
2024-04-17,215,64501,Ноутбуки,4,26365.09,0
2024-04-17,215,64502,Ноутбуки,10,20736.75,0
2024-04-17,215,64503,Ноутбуки,7,27330.44,0
2024-04-17,215,64504,Ноутбуки,7,40225.66,0
2024-04-17,215,64505,Смартфони,12,29246.7,0
2024-04-17,215,64506,Смартфони,23,9162.68,0
2024-04-17,215,64507,Смартфони,24,13903.14,0
2024-04-17,215,64508,Смартфони,28,14756.24,1
2024-04-17,215,64509,Смартфони,30,32821.42,0
2024-04-17,215,64510,Холодильники,7,24154.02,0
2024-04-17,215,64511,Холодильники,5,18704.36,0
2024-04-17,215,64512,Холодильники,4,33506.1,0
2024-04-17,215,64513,Холодильники,3,35088.95,0
2024-04-17,215,64514,Холодильники,2,21947.18,0
2024-04-17,312,64500,Ноутбуки,3,32952.17,0
2024-04-17,312,64501,Ноутбуки,4,25635.93,0
2024-04-17,312,64502,Ноутбуки,9,19842.07,0
2024-04-17,312,64503,Ноутбуки,1,25448.35,0
2024-04-17,312,64504,Ноутбуки,11,37213.65,1
2024-04-17,312,64505,Смартфони,7,30122.86,0
2024-04-17,312,64506,Смартфони,12,9163.25,0
2024-04-17,312,64507,Смартфони,19,14463.75,0
2024-04-17,312,64508,Смартфони,10,16973.35,0
2024-04-17,312,64509,Смартфони,18,35688.96,0
2024-04-17,312,64510,Холодильники,6,24103.09,0
2024-04-17,312,64511,Холодильники,1,18795.87,0
2024-04-17,312,64512,Холодильники,1,37140.16,0
2024-04-17,312,64513,Холодильники,1,34987.35,0
2024-04-17,312,64514,Холодильники,1,21841.8,0
2024-04-18,215,64500,Ноутбуки,6,33943.67,0
2024-04-18,215,64501,Ноутбуки,4,25914.27,0
2024-04-18,215,64502,Ноутбуки,13,21017.06,0
2024-04-18,215,64503,Ноутбуки,12,24306.47,0
2024-04-18,215,64504,Ноутбуки,4,38452.69,0
2024-04-18,215,64505,Смартфони,11,30302.6,0
2024-04-18,215,64506,Смартфони,9,9545.1,0
2024-04-18,215,64507,Смартфони,22,14495.63,0
2024-04-18,215,64508,Смартфони,11,16998.94,0
2024-04-18,215,64509,Смартфони,39,33035.01,0
2024-04-18,215,64510,Холодильники,7,23340.58,0
2024-04-18,215,64511,Холодильники,9,19237.17,0
2024-04-18,215,64512,Холодильники,5,34759.55,0
2024-04-18,215,64513,Холодильники,2,35110.65,0
2024-04-18,215,64514,Холодильники,2,20869.9,0
2024-04-18,312,64500,Ноутбуки,1,36648.13,0
2024-04-18,312,64501,Ноутбуки,3,25435.74,0
2024-04-18,312,64502,Ноутбуки,4,20393.41,0
2024-04-18,312,64503,Ноутбуки,6,24379.52,0
2024-04-18,312,64504,Ноутбуки,2,42530.91,0
2024-04-18,312,64505,Смартфони,8,29067.85,0
2024-04-18,312,64506,Смартфони,17,9225.15,0
2024-04-18,312,64507,Смартфони,16,13884.29,0
2024-04-18,312,64508,Смартфони,12,16124.13,0
2024-04-18,312,64509,Смартфони,11,32311.45,0
2024-04-18,312,64510,Холодильники,0,24214.53,0
2024-04-18,312,64511,Холодильники,1,20717.11,0
2024-04-18,312,64512,Холодильники,1,34875.28,0
2024-04-18,312,64513,Холодильники,3,34976.23,0
2024-04-18,312,64514,Холодильники,1,23060.47,0
2024-04-19,215,64500,Ноутбуки,2,35453.46,0
2024-04-19,215,64501,Ноутбуки,7,25204.25,0
2024-04-19,215,64502,Ноутбуки,7,20825.25,0
2024-04-19,215,64503,Ноутбуки,10,25687.78,0
2024-04-19,215,64504,Ноутбуки,12,36084.26,1
2024-04-19,215,64505,Смартфони,18,25917.86,1
2024-04-19,215,64506,Смартфони,17,9830.98,0
2024-04-19,215,64507,Смартфони,27,14807.93,0
2024-04-19,215,64508,Смартфони,15,16709.51,0
2024-04-19,215,64509,Смартфони,21,32222.16,0
2024-04-19,215,64510,Холодильники,4,23983.32,0
2024-04-19,215,64511,Холодильники,6,18208.88,0
2024-04-19,215,64512,Холодильники,2,34206.49,0
2024-04-19,215,64513,Холодильники,1,36269.98,0
2024-04-19,215,64514,Холодильники,3,21506.79,0
2024-04-19,312,64500,Ноутбуки,2,35973.0,0
2024-04-19,312,64501,Ноутбуки,5,26437.76,0
2024-04-19,312,64502,Ноутбуки,16,20493.67,0
2024-04-19,312,64503,Ноутбуки,5,26599.84,0
2024-04-19,312,64504,Ноутбуки,2,40471.6,0
2024-04-19,312,64505,Смартфони,11,27671.45,0
2024-04-19,312,64506,Смартфони,11,9676.08,0
2024-04-19,312,64507,Смартфони,18,14371.52,0
2024-04-19,312,64508,Смартфони,11,17099.36,0
2024-04-19,312,64509,Смартфони,28,34090.27,0
2024-04-19,312,64510,Холодильники,0,24951.92,0
2024-04-19,312,64511,Холодильники,3,19570.97,0
2024-04-19,312,64512,Холодильники,4,34664.42,0
2024-04-19,312,64513,Холодильники,2,36118.54,0
2024-04-19,312,64514,Холодильники,0,22328.44,0
2024-04-20,215,64500,Ноутбуки,6,35685.73,0
2024-04-20,215,64501,Ноутбуки,9,26675.15,0
2024-04-20,215,64502,Ноутбуки,13,20437.0,0
2024-04-20,215,64503,Ноутбуки,11,23964.61,1
2024-04-20,215,64504,Ноутбуки,7,40002.15,0
2024-04-20,215,64505,Смартфони,9,31293.59,0
2024-04-20,215,64506,Смартфони,28,9433.18,0
2024-04-20,215,64507,Смартфони,31,13922.91,0
2024-04-20,215,64508,Смартфони,12,15923.44,0
2024-04-20,215,64509,Смартфони,57,30307.75,1
2024-04-20,215,64510,Холодильники,6,24442.92,0
2024-04-20,215,64511,Холодильники,8,19434.92,0
2024-04-20,215,64512,Холодильники,3,35093.49,0
2024-04-20,215,64513,Холодильники,3,34721.79,0
2024-04-20,215,64514,Холодильники,1,21928.43,0
2024-04-20,312,64500,Ноутбуки,10,31527.78,1
2024-04-20,312,64501,Ноутбуки,9,24861.37,1
2024-04-20,312,64502,Ноутбуки,11,21057.98,0
2024-04-20,312,64503,Ноутбуки,6,26017.23,0
2024-04-20,312,64504,Ноутбуки,5,40519.05,0
2024-04-20,312,64505,Смартфони,9,29587.84,0
2024-04-20,312,64506,Смартфони,24,9393.66,0
2024-04-20,312,64507,Смартфони,17,14577.81,0
2024-04-20,312,64508,Смартфони,6,16613.64,0
2024-04-20,312,64509,Смартфони,22,33203.79,0
2024-04-20,312,64510,Холодильники,3,23530.56,0
2024-04-20,312,64511,Холодильники,8,17353.6,1
2024-04-20,312,64512,Холодильники,4,34258.6,0
2024-04-20,312,64513,Холодильники,5,36105.71,0
2024-04-20,312,64514,Холодильники,2,21102.23,0
2024-04-21,215,64500,Ноутбуки,3,35031.13,0
2024-04-21,215,64501,Ноутбуки,10,25381.55,0
2024-04-21,215,64502,Ноутбуки,15,20071.93,0
2024-04-21,215,64503,Ноутбуки,9,24876.73,0
2024-04-21,215,64504,Ноутбуки,10,38529.32,0
2024-04-21,215,64505,Смартфони,15,29800.31,0
2024-04-21,215,64506,Смартфони,21,8987.38,0
2024-04-21,215,64507,Смартфони,21,14358.63,0
2024-04-21,215,64508,Смартфони,15,16387.5,0
2024-04-21,215,64509,Смартфони,27,33659.73,0
2024-04-21,215,64510,Холодильники,1,24620.4,0
2024-04-21,215,64511,Холодильники,6,19878.46,0
2024-04-21,215,64512,Холодильники,6,34373.47,0
2024-04-21,215,64513,Холодильники,5,35896.69,0
2024-04-21,215,64514,Холодильники,3,22959.34,0
2024-04-21,312,64500,Ноутбуки,4,35056.05,0
2024-04-21,312,64501,Ноутбуки,2,24747.63,0
2024-04-21,312,64502,Ноутбуки,8,20805.21,0
2024-04-21,312,64503,Ноутбуки,4,24583.7,0
2024-04-21,312,64504,Ноутбуки,5,39321.39,0
2024-04-21,312,64505,Смартфони,8,29939.16,0
2024-04-21,312,64506,Смартфони,21,8310.43,1
2024-04-21,312,64507,Смартфони,26,13294.35,1
2024-04-21,312,64508,Смартфони,13,16940.89,0
2024-04-21,312,64509,Смартфони,28,34177.22,0
2024-04-21,312,64510,Холодильники,1,24030.2,0
2024-04-21,312,64511,Холодильники,3,19672.6,0
2024-04-21,312,64512,Холодильники,8,34901.18,0
2024-04-21,312,64513,Холодильники,4,34921.55,0
2024-04-21,312,64514,Холодильники,0,21572.6,0
2024-04-22,215,64500,Ноутбуки,0,35216.31,0
2024-04-22,215,64501,Ноутбуки,5,25703.63,0
2024-04-22,215,64502,Ноутбуки,9,21980.47,0
2024-04-22,215,64503,Ноутбуки,9,24958.46,0
2024-04-22,215,64504,Ноутбуки,5,41594.6,0
2024-04-22,215,64505,Смартфони,13,29721.09,0
2024-04-22,215,64506,Смартфони,20,8951.52,0
2024-04-22,215,64507,Смартфони,20,14190.01,0
2024-04-22,215,64508,Смартфони,14,16163.31,0
2024-04-22,215,64509,Смартфони,25,34814.89,0
2024-04-22,215,64510,Холодильники,6,24521.43,0
2024-04-22,215,64511,Холодильники,3,17857.87,0
2024-04-22,215,64512,Холодильники,5,34862.18,0
2024-04-22,215,64513,Холодильники,3,35370.3,0
2024-04-22,215,64514,Холодильники,4,22771.01,0
2024-04-22,312,64500,Ноутбуки,1,33330.11,0
2024-04-22,312,64501,Ноутбуки,1,26180.15,0
2024-04-22,312,64502,Ноутбуки,14,18965.23,1
2024-04-22,312,64503,Ноутбуки,7,25790.98,0
2024-04-22,312,64504,Ноутбуки,5,39704.17,0
2024-04-22,312,64505,Смартфони,4,30178.24,0
2024-04-22,312,64506,Смартфони,11,8864.7,0
2024-04-22,312,64507,Смартфони,16,14227.55,0
2024-04-22,312,64508,Смартфони,11,17153.07,0
2024-04-22,312,64509,Смартфони,19,32525.27,0
2024-04-22,312,64510,Холодильники,1,25072.62,0
2024-04-22,312,64511,Холодильники,4,19032.4,0
2024-04-22,312,64512,Холодильники,2,34820.95,0
2024-04-22,312,64513,Холодильники,2,34425.4,0
2024-04-22,312,64514,Холодильники,1,22068.0,0
2024-04-23,215,64500,Ноутбуки,3,34716.02,0
2024-04-23,215,64501,Ноутбуки,10,25466.35,0
2024-04-23,215,64502,Ноутбуки,13,21846.55,0
2024-04-23,215,64503,Ноутбуки,9,24983.74,0
2024-04-23,215,64504,Ноутбуки,7,41738.33,0
2024-04-23,215,64505,Смартфони,10,28755.47,0
2024-04-23,215,64506,Смартфони,23,9498.04,0
2024-04-23,215,64507,Смартфони,33,13353.52,0
2024-04-23,215,64508,Смартфони,19,16649.11,0
2024-04-23,215,64509,Смартфони,23,34496.67,0
2024-04-23,215,64510,Холодильники,4,24968.22,0
2024-04-23,215,64511,Холодильники,8,19423.55,0
2024-04-23,215,64512,Холодильники,2,34879.72,0
2024-04-23,215,64513,Холодильники,2,34406.73,0
2024-04-23,215,64514,Холодильники,1,21746.26,0
2024-04-23,312,64500,Ноутбуки,2,34823.5,0
2024-04-23,312,64501,Ноутбуки,3,26057.84,0
2024-04-23,312,64502,Ноутбуки,10,19666.95,1
2024-04-23,312,64503,Ноутбуки,7,25836.32,0
2024-04-23,312,64504,Ноутбуки,4,36149.75,1
2024-04-23,312,64505,Смартфони,7,29676.48,0
2024-04-23,312,64506,Смартфони,15,9221.21,0
2024-04-23,312,64507,Смартфони,10,14578.08,0
2024-04-23,312,64508,Смартфони,20,15197.49,1
2024-04-23,312,64509,Смартфони,16,33137.99,0
2024-04-23,312,64510,Холодильники,1,25206.03,0
2024-04-23,312,64511,Холодильники,3,19419.04,0
2024-04-23,312,64512,Холодильники,4,34796.55,0
2024-04-23,312,64513,Холодильники,0,36173.77,0
2024-04-23,312,64514,Холодильники,3,22198.64,0
2024-04-24,215,64500,Ноутбуки,3,35034.02,0
2024-04-24,215,64501,Ноутбуки,10,25394.79,0
2024-04-24,215,64502,Ноутбуки,12,20261.97,0
2024-04-24,215,64503,Ноутбуки,8,26692.45,0
2024-04-24,215,64504,Ноутбуки,7,39589.42,0
2024-04-24,215,64505,Смартфони,15,27598.36,0
2024-04-24,215,64506,Смартфони,22,9139.12,0
2024-04-24,215,64507,Смартфони,34,13909.76,0
2024-04-24,215,64508,Смартфони,15,16581.95,0
2024-04-24,215,64509,Смартфони,18,33930.98,0
2024-04-24,215,64510,Холодильники,4,24204.99,0
2024-04-24,215,64511,Холодильники,6,18802.88,0
2024-04-24,215,64512,Холодильники,3,35471.24,0
2024-04-24,215,64513,Холодильники,3,33422.39,0
2024-04-24,215,64514,Холодильники,1,20736.15,0
2024-04-24,312,64500,Ноутбуки,2,34257.74,0
2024-04-24,312,64501,Ноутбуки,2,25733.05,0
2024-04-24,312,64502,Ноутбуки,10,21693.69,0
2024-04-24,312,64503,Ноутбуки,7,25016.85,0
2024-04-24,312,64504,Ноутбуки,6,39567.5,0
2024-04-24,312,64505,Смартфони,5,28844.17,0
2024-04-24,312,64506,Смартфони,10,9311.79,0
2024-04-24,312,64507,Смартфони,26,13108.32,1
2024-04-24,312,64508,Смартфони,8,16895.1,0
2024-04-24,312,64509,Смартфони,16,34496.63,0
2024-04-24,312,64510,Холодильники,2,23790.44,0
2024-04-24,312,64511,Холодильники,6,20201.12,0
2024-04-24,312,64512,Холодильники,6,35219.36,0
2024-04-24,312,64513,Холодильники,1,35329.18,0
2024-04-24,312,64514,Холодильники,1,21120.35,0
2024-04-25,215,64500,Ноутбуки,3,34830.13,0
2024-04-25,215,64501,Ноутбуки,2,26007.51,0
2024-04-25,215,64502,Ноутбуки,10,21726.11,0
2024-04-25,215,64503,Ноутбуки,8,25803.8,0
2024-04-25,215,64504,Ноутбуки,4,39851.02,0
2024-04-25,215,64505,Смартфони,19,27692.13,1
2024-04-25,215,64506,Смартфони,17,9394.3,0
2024-04-25,215,64507,Смартфони,17,14128.0,0
2024-04-25,215,64508,Смартфони,22,15094.71,1
2024-04-25,215,64509,Смартфони,22,34877.14,0
2024-04-25,215,64510,Холодильники,4,24655.29,0
2024-04-25,215,64511,Холодильники,7,19769.64,0
2024-04-25,215,64512,Холодильники,7,34813.6,0
2024-04-25,215,64513,Холодильники,2,36534.08,0
2024-04-25,215,64514,Холодильники,3,21624.88,0
2024-04-25,312,64500,Ноутбуки,5,33929.34,0
2024-04-25,312,64501,Ноутбуки,3,26126.41,0
2024-04-25,312,64502,Ноутбуки,9,20750.17,0
2024-04-25,312,64503,Ноутбуки,3,25438.8,0
2024-04-25,312,64504,Ноутбуки,3,40507.46,0
2024-04-25,312,64505,Смартфони,14,29896.59,0
2024-04-25,312,64506,Смартфони,20,9158.77,0
2024-04-25,312,64507,Смартфони,12,14336.79,0
2024-04-25,312,64508,Смартфони,17,16647.91,0
2024-04-25,312,64509,Смартфони,8,33544.99,0
2024-04-25,312,64510,Холодильники,2,23501.62,0
2024-04-25,312,64511,Холодильники,7,19090.18,0
2024-04-25,312,64512,Холодильники,5,35530.34,0
2024-04-25,312,64513,Холодильники,8,30863.26,1
2024-04-25,312,64514,Холодильники,2,21328.78,0
2024-04-26,215,64500,Ноутбуки,9,31909.11,1
2024-04-26,215,64501,Ноутбуки,5,25760.61,0
2024-04-26,215,64502,Ноутбуки,19,20410.64,0
2024-04-26,215,64503,Ноутбуки,9,26037.94,0
2024-04-26,215,64504,Ноутбуки,5,41492.51,0
2024-04-26,215,64505,Смартфони,17,30541.99,0
2024-04-26,215,64506,Смартфони,29,8876.73,0
2024-04-26,215,64507,Смартфони,17,14029.45,0
2024-04-26,215,64508,Смартфони,13,17012.25,0
2024-04-26,215,64509,Смартфони,30,32125.71,0
2024-04-26,215,64510,Холодильники,5,24825.5,0
2024-04-26,215,64511,Холодильники,6,17834.52,0
2024-04-26,215,64512,Холодильники,3,35053.38,0
2024-04-26,215,64513,Холодильники,5,35436.19,0
2024-04-26,215,64514,Холодильники,4,21402.88,0
2024-04-26,312,64500,Ноутбуки,2,33280.55,0
2024-04-26,312,64501,Ноутбуки,2,25187.48,0
2024-04-26,312,64502,Ноутбуки,9,20878.53,0
2024-04-26,312,64503,Ноутбуки,8,26328.58,0
2024-04-26,312,64504,Ноутбуки,5,41291.3,0
2024-04-26,312,64505,Смартфони,10,28852.22,0
2024-04-26,312,64506,Смартфони,24,9179.78,0
2024-04-26,312,64507,Смартфони,20,13360.92,0
2024-04-26,312,64508,Смартфони,13,16530.45,0
2024-04-26,312,64509,Смартфони,19,34416.49,0
2024-04-26,312,64510,Холодильники,3,25331.88,0
2024-04-26,312,64511,Холодильники,2,18172.77,0
2024-04-26,312,64512,Холодильники,2,35139.29,0
2024-04-26,312,64513,Холодильники,0,36441.34,0
2024-04-26,312,64514,Холодильники,2,22547.82,0
2024-04-27,215,64500,Ноутбуки,7,36208.68,0
2024-04-27,215,64501,Ноутбуки,13,22999.57,1
2024-04-27,215,64502,Ноутбуки,13,20803.6,0
2024-04-27,215,64503,Ноутбуки,11,24916.64,0
